DISTRICT,DN_00,DN_01,DN_02,DN_03,DN_04,DN_05,DN_06,DN_07,DN_08,DN_09,DN_10,DN_11,DN_12,DN_13,DN_14,DN_15,DN_16,DN_17,DN_18,DN_19,DN_20,DN_21,DN_22,DN_23,DN_24,DN_25,DN_26,DN_27,DN_28,DN_29,DN_30,DN_31,DN_32,DN_33,DN_34,DN_35,DN_36,DN_37,DN_38,DN_39,DN_40,DN_41,DN_42,DN_43,DN_44,DN_45,DN_46,DN_47,DN_48,DN_49,DN_50,DN_51,DN_52,DN_53,DN_54,DN_55,DN_56,DN_57,DN_58,DN_59,DN_60,DN_61,DN_62,DN_63,mean,sum,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated
Bageshwar,1664.789655,0,0,0,242.0860015,197.2653777,94.28071677,33.24821601,19.33469271,9.532993253,7.397988511,3.656311392,2.956747395,2.956565039,2.178593807,0.864495508,2.25639189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12331.63064,3261252829,0,1.276834708,0.212453346,0.189552226,0.465457633,1110,6.397037823,1.579308196,467,1.650039401,413,0.466149466,120,0,20,143,1.257160405
Baghpat,437.654715,0,0,0,13.77739807,260.7757394,171.1837025,113.0157282,87.05326178,65.53363339,32.57636719,26.19344616,19.18850763,10.77028561,13.0194468,9.925449503,7.01930511,8.636068477,6.450367361,3.461283662,0.008318055,3.97023284,3.852622724,0.801790413,2.123150242,0.706280247,1.568522795,0.70539053,4.519140071,0.705276053,1.567095877,1.576213593,0.188544818,1.568211932,0.706226238,2.437938016,3.764840275,0.784819134,0.541946588,0.706280247,0.783640059,0.783703661,1.48892545,0.78475583,1.578301507,0.784819134,0.705276053,0,0.705221789,0,0.705221789,0.705276053,0,0.705276053,0,0,0,0,0,0,0,0,0,0,49800.81403,7597045631,0,0,0,0,0,0,0,0,0,0,0,0,1260,40.8,32.4,0,0
Bahraich,3446.521454,0,0,0,309.3965278,285.2296152,99.97671419,49.35731807,25.02892552,15.99262066,10.43522453,6.829059405,6.411390683,7.900581476,4.853984918,6.122004252,2.145987563,1.509957097,0.794673281,2.304558368,2.225056957,3.743895203,3.735254382,0.715048216,2.224961445,0,0,1.430360288,2.940411775,0.794673281,0.7945554,0,0.715312002,0.715363567,2.145826995,2.940118732,0,0.71509986,3.019933587,0.794673281,0,0,1.589403857,0.715260428,3.019588965,0.715312002,0,1.677704121,0,0,1.510103115,0.715260428,0,2.313542742,0.794673281,1.58940709,0.715260428,0,0,0,0,0,0,0,12584.62781,6174203078,7.294256685,0,1.946651493,0,0,358,2.111460807,72.3,82.1,0.228116928,46,29.5,3540,36.3,132,0,20.3
Baksa,1939.927079,0,0,0,164.3527769,205.9378461,40.53163701,14.08736678,3.502131476,0.252743832,1.417095378,0.863457174,0.037306971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7820.940843,2083310140,0,0.69377037,130,0,1.066983752,107,0.418086597,3.549718531,134,32.8,2.963507902,7.333054184,1110,0.05544881,840,0,0
Balaghat,7311.391215,0,0,0,363.1561535,766.806765,384.5256909,140.7943403,83.25118975,33.64269758,29.38588314,22.4565963,15.83873111,14.39338169,11.23057513,10.22492334,4.000781109,4.083300947,7.816653809,3.908134725,5.746512295,3.907917264,0.748485009,0.748315336,1.579769684,0,1.672399773,0.83160167,0.923792285,1.672107621,0,2.32808502,0.924001855,0.831413057,1.579999588,0.83160167,0.748356627,0.831553242,0,0,0.831461484,0,0,1.662968848,0,0.831553242,0.748397918,1.496630672,0,0.831507363,0.748397918,0,0.748356627,0,0.748356627,0,0,0,0,0,0,0,0,0,12199.14827,12208246780,0,0,0,0,1520,1560,0.701075783,1.891409214,2910,17.9,3.513417244,1.203566289,2550,10.6,681,0,0
Balangir,5325.535635,0,0,0,287.8928337,501.72041,154.5471287,67.76500408,35.06957614,28.5095396,14.16181399,19.14728461,15.78758889,6.468144088,11.15125255,12.01062748,6.202679416,5.536501622,7.064892794,4.874227691,5.709915406,3.232285696,7.203758472,2.433387837,3.946296455,1.595708587,1.675240284,5.150933546,0,1.593663952,3.359832909,0,0,0.769626255,1.768549453,2.261632131,1.675194199,0.837776391,1.591572322,0,0.83759712,0,0.753957352,0.83759712,0,0,1.591648508,0.83759712,0,2.261754316,2.438499666,0,0.83759712,0,0,0.837686797,0,1.507796965,0.837643164,0.753918117,0.753878848,0,0,0,12646.48838,8911781046,0,0,0,0,56.5,354,0.931232964,8.256919052,1230,2.223991994,5.846353472,0.652153814,4110,10.7,778,0,0.839269922
Baleshwar,1451.689732,0,0,0,44.56845964,1083.602633,511.927005,278.2751395,126.8591681,69.83078246,51.53630732,33.16819151,29.16973758,20.65210592,15.51306754,13.24562344,9.248303733,8.755611903,19.92921915,11.43394137,12.92571827,8.855873762,4.092488018,5.415652204,6.249947029,3.167583161,3.259473517,4.009123576,1.666442338,3.167020849,2.509438861,2.333624001,2.416588515,2.416669784,0,1.499924751,1.666673516,0.833429697,2.249970803,2.333472086,0.925879521,0.833243818,0.749878699,1.499924751,0.833384502,0.750005376,2.425677657,1.583244606,2.416676928,1.583430554,0,0.749919437,1.499924813,0,0.749919437,1.666583139,3.083174007,0.833339307,0.750005376,1.666583139,0,0.925879521,0,0,43416.7154,18174878272,132,0,16.4,0,11.3,69.8,4.836043344,21.6,164,0.671002244,27.4,16.1,2910,12.6,472,0.185183721,12.9
Ballia,2255.129397,0,0,0,116.5876641,353.829714,96.57604437,37.18805784,26.07874499,16.54258296,12.42032159,5.313112768,6.027274768,6.869405433,4.474954783,5.67036994,2.656519682,2.906920168,2.661303388,1.520911949,4.596684357,1.614370518,3.289253938,1.531434841,2.260454924,0.807325576,3.575986819,2.980225051,0.726442559,2.256128912,2.338748506,2.338703728,0,0.894549414,2.340710886,1.612081914,1.52968522,1.531802241,1.621602108,3.8810754,0,0,1.53173831,0.726442559,0.807101631,0.726490898,2.506968535,0,1.452933457,1.533654668,0,0.807158398,0,0,0,0,0,0,0,0,0,0,0,0,17174.6809,5758623494,0.466012468,0,0,0,0,0.188210569,0,70.7,0,0,68.5,5.072461498,2790,36.2,19.7,0,14.3
Balrampur,2743.432633,0,0,0,121.5991693,231.2462044,67.00839719,30.82508473,22.95172924,14.89650384,8.87296846,7.099956521,5.807754308,8.748770885,3.908411894,3.742468139,4.377047317,1.591937754,3.581548084,2.308395511,4.458046904,3.104166951,1.432903148,4.157359829,0.795617188,4.376958038,0.796319932,0.716266547,2.864855065,0.795674258,0.71631784,0,0,0,1.512226551,1.512066929,0.795674258,2.475735643,0.716106832,0.795794678,0,0.716266547,1.432213664,0.716266547,0,0.716266547,1.591529168,1.600364644,0,0,0,0,1.43243042,1.59146898,0,0,0,0,0,0,0,0,0,0,12129.44,4562149755,0.467921484,0,0.656601473,0,1.034560863,339,3.258999006,0.23857471,104,0,1.111862726,6.355895616,2460,18.4,389,0,0
Banas Kantha,3433.201941,0,0,0,659.8028256,2132.479048,1775.460706,1148.699512,572.5922353,310.9822256,153.3509241,100.2364429,79.66096936,44.62296838,44.22857889,22.66469485,24.26675896,16.52753536,11.61500059,11.12153319,7.852928647,8.749551896,8.410994657,9.062120527,4.74595558,3.838272803,8.822364201,4.092262591,4.666967206,5.002269145,4.656339425,3.839293951,2.286840023,2.206266372,1.47038908,1.643060526,2.540609375,1.551132409,3.186825243,0.735782484,6.047452336,0,2.205512517,1.552923308,2.370080277,0.735691438,0.735265644,1.643356342,0.817381494,0.816857446,3.105249455,0.735691438,1.634342954,0,2.288292882,0,0.90820166,0,1.55312637,0,0,0,0,0,41922.95333,49237649836,9.898722115,0,0,0,0.417322772,6.646518644,1.331532392,374,17.5,0,104,0.181422139,9940,31.9,120,0,46.8
Banda,3633.31198,0,0,0,316.7212283,287.2059693,91.85659565,39.11706817,34.83239789,18.06876986,7.526893883,12.97565134,10.60149192,6.14994523,9.957840722,2.994454143,4.705382635,3.884484563,2.18551754,3.89322142,1.457437975,2.34988655,2.912658759,3.885483384,3.165968356,1.538368058,0.809086755,2.346151913,1.626869694,0.808867942,0.8091429,0.72822861,0.728276458,2.346012343,1.617901514,0,0.728276458,0,0,1.627017001,2.265141958,1.537118473,0.72822861,0,1.537270437,0,0,0.72822861,2.265285638,0.809086755,0,0.728127536,0,1.708015879,1.456159289,0,0.809086755,0,2.265341827,0,0,0,0,0,12779.74762,6442757260,0,0,0,0,1.650258528,0.295322898,0.259541742,11.8,5.994789542,0,11.2,0,4430,71.8,0.313490948,0,0.053698496
Bandipore,2166.570134,0,0,0,25.29699225,42.59953543,27.73374427,13.55255807,4.071290616,2.311608218,4.301737229,2.228819752,2.220529447,1.406467026,2.146786831,0.740179141,0.666161227,1.998610277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.057262,827088288.5,43.3,307,0,2.714948348,0.172931844,231,3.451477272,27.6,20.7,2.172342197,1340,7.610248177,139,0.839322019,27.8,76.8,66.9
Bangalore,0,0,0,0,0,0.539932621,5.498013804,3.760290472,7.668174548,14.76972783,17.64823011,22.56691948,31.18415404,36.21725939,48.37285698,42.99924201,55.5976916,54.17280939,37.76893523,45.5960008,38.9170856,38.6108502,36.44423544,30.92736439,41.45702103,42.09376344,39.56945425,33.16749035,31.36298196,28.29177235,30.60505082,27.56082786,25.66767561,22.95179904,29.16253954,21.78153406,22.9994137,24.58211115,18.29768939,22.27510854,15.37331842,12.76137045,18.23049538,15.95580623,17.6476819,15.10412122,17.42476897,14.03241073,16.59002,21.29611178,15.43757069,15.74381075,14.87964938,21.21790452,15.92297087,24.75623392,23.22969873,20.24064937,28.37878773,23.25819041,29.15508518,36.53710166,61.15830842,657.2834039,404202.6363,91077261773,0,0,0,0,0,1.876567186,0.639069168,1.878863212,18.6,0.842107729,4.169765529,1.104310459,726,287,1140,0,0
Bangalore Rural,0.527893954,0,0,0,5.133370512,41.71765866,143.2194722,180.387234,124.7719624,155.2222268,210.2332763,199.4294137,175.2473754,127.993618,114.897678,90.22465836,68.41763311,67.75394054,79.64729241,49.93207882,40.34372956,30.41728164,25.02814768,20.50530807,15.85689914,15.57444646,19.3375444,8.232872691,15.62701015,17.52992599,14.41675581,11.49173142,10.53304624,17.3967359,9.244522014,8.285173948,9.520084155,7.419638825,9.932580651,10.9732255,13.50343588,12.44637427,8.660793093,6.017532197,8.879864298,5.051478671,8.173215909,4.389411327,7.388726153,3.579903623,8.551037682,7.507044153,3.096716405,2.649591382,5.993206538,9.066246328,5.191540719,5.123187974,5.809283804,4.603074127,4.030894073,11.16758034,2.623712108,0,153794.9571,36650172396,0,0,0,0,0,1.1313179,0.241811099,3.253149611,5.454616888,0.222409743,7.771730492,0,1180,8.244971087,1100,0,0
Banka,2940.319432,0,0,0,18.07088283,87.81396044,29.97619646,10.63247067,5.489629398,3.961033696,3.323932806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560.414031,878443473.5,0.415487275,0,0,0,2.962714461,4.903843879,2.412989472,62.6,47.5,0,38.7,0,2580,42.8,321,0,0.88545593
Bankura,2566.965808,0,0,0,5.687029956,1739.54238,1069.710203,486.7749475,265.6827567,162.6340087,106.2643418,87.97088244,54.20693088,45.90596379,40.64404132,27.61256605,28.62052774,26.74593801,18.26690845,12.95002529,15.97547095,11.52414825,12.51102735,6.911829316,14.41353726,14.25281171,9.129605131,9.810230255,4.942681976,5.370705494,6.402353351,6.344030634,6.825251729,4.606094127,4.606759605,7.33823248,5.478221916,5.954203585,3.125426786,3.043453417,4.276316122,2.960858883,0,2.338458667,3.063782631,2.385855765,0.821856278,3.445733392,5.244657796,3.776227491,0.775778599,1.912857661,1.022449202,1.561480207,4.131543793,0.574588916,1.583863243,3.337380475,0.231533721,0.222002248,0,0.043206026,0,0,45197.05161,34312301144,16.6,0,0,0,7.813466819,68.9,7.73792207,39.5,138,0.777372106,24.2,5.369291307,3750,75.7,2810,0,5.022236528
Banswara,2267.71129,0,0,0,63.00552457,1103.393955,526.8628547,197.5113422,85.30984591,52.49931391,32.29907246,24.25874964,21.93249695,14.46734394,9.267064433,9.539468851,11.66460505,8.53620747,9.45279261,3.119288957,6.502688277,1.476864237,3.948153126,2.380563589,3.037166202,1.559887012,1.47700263,2.461541196,1.478291704,3.950016935,0.820020015,3.036548865,1.560447993,3.038828537,2.553627582,1.559044211,0,1.559370029,2.379236499,0,0.820020015,0.821399297,0.821349971,0,2.299394274,2.390889334,1.560557232,2.217412828,0,0,0.739259367,0,2.381758591,0.821349971,0.739121177,0.739121177,1.651768157,0.739214974,0,0,0.821297865,0.821297865,0,0,31571.54531,15581306660,30.3,0.237281926,0.456134766,0,0,1.296059418,21,5.594649326,47.2,0,6.010336428,1.067782344,3660,15.8,704,0,8.740937569
Bara Banki,1953.264363,0,0,0,539.8125901,659.7112835,236.7302458,96.16563299,54.4441793,32.61947192,23.93202391,21.0666301,11.59347986,10.62447053,9.912847551,13.07834909,6.798858771,9.908399647,11.77257202,6.712494698,7.489893144,5.19485077,6.329653108,5.273146617,8.230240738,4.731767034,2.957594239,2.353524879,5.922020508,3.205739214,5.35556956,2.79181882,0.79940585,2.22144218,1.438773609,2.6735676,0.952400937,0.719414833,3.025057256,1.538472211,1.776201484,0.299150582,1.847098385,2.406565054,1.518531038,1.546714383,0.719257878,0,1.518599013,0.719257878,1.337005133,0.719308345,1.60735862,0,1.598466088,1.522464728,1.518489372,0.719308345,0.070703582,0,0,0,0,0,30361.73994,12968635966,0,0,0,0,0,0,0,19.5,0.452890719,0,16.5,0,3680,27.3,41.2,0,6.585243119
Baramula,1161.745243,0,0,0,177.2686243,174.553135,87.70980976,40.22147253,22.94319298,25.51977327,18.99622599,4.824475167,6.298852851,6.906216309,5.58790152,1.56747933,0.669277468,2.89916936,2.488277704,2.092223137,1.33823439,0.885649706,1.41272399,1.59562574,0.743355127,1.338101974,0.74349842,0,2.156016431,0.826109355,1.483661916,0.648873697,0,0,0.669214775,1.412775888,0.669082359,0,0.283465325,0,0.669214775,0.74349842,0.669082359,0,0.66383359,0,0,0.736331016,0.74349842,0.691898724,0,0.500878988,0,1.521436602,0.52987009,0.779933195,0.395314334,0.223310157,2.017921675,0.743711309,1.626827113,1.594715253,0,0,21803.24359,4684449030,9.864142458,217,0.173495478,3.054409899,0.18613746,205,5.423973741,6.324686189,29,0.89707245,347,10.2,830,38.1,70.6,0.239055034,0.595842242
Baran,2883.500083,0,0,0,175.2289463,1171.966373,1054.557588,570.10497,258.1409758,148.4383605,102.5058844,72.39844172,43.31689522,40.34946178,25.84609379,23.96846651,24.31460525,12.45175747,17.24103726,17.64408517,14.83257361,9.907695563,14.31887172,5.281620123,9.519718229,9.195856468,5.457251853,9.203222611,6.92173371,6.014322896,6.226296943,4.719127301,5.444000247,7.731340931,3.825679359,2.943379761,3.09708102,2.19080925,4.467929757,1.460472961,4.88515854,3.090672501,1.632018866,1.622263369,3.087611747,4.886616533,0.730383486,2.194825641,4.07254,2.357439555,3.819344482,0.730042181,0.811484766,1.637110278,3.170194423,0.813579302,1.462701287,1.623021973,1.460719775,1.460719775,0,0,0,0,40843.74454,30868693525,0,0,0,0,6.327956593,3.080463205,0.694970846,141,530,0,409,0,5510,18.3,201,0,0.181028833
Barddhaman,925.3811783,0,0,0,7.089697474,1486.154022,1269.408604,629.1261132,344.3244329,306.0674495,201.4003046,146.4329084,96.7302911,87.65665201,70.77948991,80.97842215,55.6230166,64.68335399,53.40786464,48.29814051,49.4176596,42.91267747,47.98663386,41.80307425,35.6751597,43.12600816,37.56446978,35.2022044,27.86950233,20.53075152,28.19322142,17.88082497,21.48991383,20.86095322,21.04404005,20.88340741,30.51226029,29.3642645,28.15144857,24.13012074,31.25639937,33.82347192,27.60957921,24.14841275,23.96577298,19.22883234,19.13158398,21.22577665,23.43236644,21.04630566,17.28532032,15.94068241,26.67468583,8.956715137,14.78700753,14.93171741,8.048765256,8.987618115,11.18140519,12.61028079,17.98635254,12.79291962,37.06675894,75.12093751,106271.5773,81743306255,5.691387086,0,0.202179712,0,2.197982605,5.071832822,5.659302935,28.8,56.3,0.227622481,16.4,1.591421271,5850,441,607,0,1.177005497
Bareilly,2057.400779,0,0,0,364.5987537,480.4028633,201.213944,116.2440913,85.46505233,50.05823696,46.67114154,32.08026573,27.30358602,25.8278778,27.32577348,13.02965618,17.4663646,8.75600319,14.11431199,8.217727935,11.5318563,7.416495789,10.12312064,9.861175509,6.864502764,6.002735279,6.704426852,4.831944178,3.875182647,8.36590924,3.077708695,4.419031681,3.629402416,3.253220018,3.873613256,4.259636411,3.788915906,3.71060557,1.420279189,1.420497272,1.500102711,6.162961108,3.629631331,5.29597892,2.288277684,0.788618707,2.208515414,2.130039457,2.287635064,2.376510044,4.506108264,1.42011472,3.076697046,2.288318335,5.453436466,3.076824179,2.997884791,2.296455501,7.584095311,4.584713638,4.418196701,6.241537086,11.04608728,12.71301218,42305.21495,18278899001,0,0,0,0,0,0,0,2.46081544,0,0,0.701166107,0,3680,97.8,3.303023283,0,0
Bargarh,4218.613731,0,0,0,274.8963252,594.6796108,254.2650294,129.6340017,79.28443231,51.92074459,41.73220167,25.54340493,13.47029938,14.85132705,13.54758144,8.76938645,7.074058138,3.923548585,4.67536442,3.1825164,3.004193112,5.682899222,4.182521069,2.502753346,2.834977837,3.169487714,0.750838746,0,1.584620314,0,1.584926411,2.511676769,0.750632106,3.186209985,0,1.668208703,0.834035674,0.750757931,2.252309599,0,1.585059127,1.677441071,0,0.750672571,1.668395859,0.834080635,0,0.926808965,0,2.335646393,0.750798343,1.501470914,0.834128068,0.750757931,0,0.834128068,0,1.584885999,0.750757931,0,0,0,0,0,17791.1796,11113270662,118,0.416332837,1.350880241,0,112,444,8.440008047,5.158806499,587,3.045622625,2.837072036,15.2,4250,7.112815298,238,0,1.589324967
Barmer,24481.58375,0,0,7.585837734,1023.679187,1171.727191,538.7622565,295.4029152,201.6796779,134.8258428,95.3505207,53.59184726,51.35513349,32.87629264,39.62875441,25.50368579,24.39886827,16.14800086,23.27007929,9.842860146,17.67936724,15.40480231,6.226121801,5.498208744,11.21567351,1.623071469,9.536661319,9.297391803,3.066962651,7.58303866,6.050768453,1.452280421,7.581455778,3.799136888,3.791580926,4.848667849,2.983716952,1.614427207,3.317269998,3.950947153,1.451931926,4.596591116,1.45153176,6.695607129,3.147281265,0.726442559,3.153638562,2.427722224,6.301905874,2.179224615,0.725941696,2.983740275,5.243277343,0.726442559,4.760713688,1.621760178,2.259351765,2.257822761,4.438765546,3.154432814,2.509721826,2.3404725,1.614480996,0,9363.562617,29666796493,0,0,0,0,0,0,0,20700,0,0,361,0,6350,49.7,137,0,776
Barnala,0,0,0,0,0,0.773877331,15.38003043,58.21813469,140.0784821,217.038828,246.684774,181.1373273,141.4930684,99.1047592,73.7581675,54.85415538,34.84173744,26.89849302,23.57704742,14.19611535,18.67848898,9.854333158,11.58666102,6.025941004,7.283582729,7.652243185,5.039504433,10.30545895,7.354424433,6.133136132,5.961916277,8.292387901,6.083686141,5.117973681,3.716649657,6.271949531,2.167959366,3.724496181,2.09034312,0.696549199,0.773811104,2.24467445,0,0.696724743,0.77400626,0.774072448,2.940809766,0.859863701,1.470373548,0,0.774072448,2.416549833,0.774072448,0.696549199,0,1.470482965,0.773877331,0,0.773877331,2.941104647,0.696605634,1.393098398,0,0,112086.4242,19365203597,0,0,0,0,0,0,0,0.421350292,0,0,0,0,1470,13.7,0,0,0
Barpeta,1638.173246,0,0,0,126.7430392,252.7752411,106.0332938,54.76285459,38.08241072,26.18002979,25.29445543,13.0275251,10.5961499,7.462808304,4.496584887,2.326474499,1.443986095,2.415504532,0.802214499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15943.50558,4127541820,115,0,0.366582041,0,1.071057804,5.583567833,6.234639046,125,37.2,1.714158473,139,27.1,1700,8.475444954,95.1,0.187576714,51.8
Barwani,3894.333632,0,0,4.093606903,702.7019566,385.7900005,180.2905175,79.25242072,48.33471373,25.73585168,23.89755571,17.35253267,16.29130957,6.317359438,1.67133609,2.992303802,3.158847522,2.504091501,4.924808357,2.326784933,4.655364873,1.664382246,2.494605988,0.74715779,1.577382021,2.328507498,2.328205986,0.83022423,1.579501418,1.496238943,2.330333833,1.673814848,1.577470043,0.747287473,0.830319414,0.747245813,4.166212326,0.748992551,0,0.747245813,0.830273125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15242.04459,8966707388,0,0,0.204641093,0,6.550585891,8.40661325,4.482968354,3.138921861,200,3.866088292,14.7,0.269566258,3050,53.9,2080,0,3.687412932
Bastar,9370.843407,0,0,0,141.6322039,393.6797851,171.9931656,65.33461925,38.34458238,34.10970449,23.60525157,12.01817728,6.601722625,4.989760027,6.784770665,7.193823093,4.140366107,2.368775021,3.219801533,5.665920364,3.125713562,3.294864729,0,1.605195817,2.641805552,2.453542444,2.453661396,0.846201542,2.547635423,2.284443958,0.761506875,1.607310659,0,0,0,1.522864556,2.368864222,1.522864626,0.846159043,2.538188267,0,0,0.761506875,0.761393988,0,0.761543139,2.369205027,0,1.607387309,2.547589017,0,0.846035903,1.607512738,0.761393988,0.761506875,0,1.701546768,2.453621265,0.761470638,0,1.692071807,1.522941275,0,0,6922.021789,7633573244,1.069256035,0,0.225832523,0,172,420,8.531934404,27.2,6840,121,13.7,0,1060,9.621037997,1670,0,1.904041167
